transcript_id,chromosome,strand,transcript_length_nt,num_exons,num_junctions,start_codon_transcript,stop_codon_transcript,stop_codon_exon,last_junction_pos,distance_stop_to_junction,protein_length_aa,nmd_status
ENSMUST00000100765,6,+,5356,6,5,609,5172,6.0,5012,-160,1521,NMD-insensitive
ENSMUST00000189837,6,+,5469,3,2,0,4557,3.0,4400,-157,1519,NMD-insensitive
ENSMUST00000086829,6,+,9667,9,8,445,2950,8.0,2973,23,835,NMD-insensitive
ENSMUST00000111513,6,+,4049,8,7,413,2891,8.0,2866,-25,826,NMD-insensitive
ENSMUST00000003544,6,+,2928,10,9,0,2925,,2831,-94,975,NMD-insensitive
ENSMUST00000173408,6,+,2818,10,9,0,2481,8.0,2721,240,827,NMD-sensitive
ENSMUST00000171749,7,-,3449,12,11,74,2126,12.0,1987,-139,684,NMD-insensitive
ENSMUST00000108653,7,-,6928,10,9,74,3236,10.0,3142,-94,1054,NMD-insensitive
ENSMUST00000203328,7,+,1899,3,2,337,1297,3.0,333,-964,320,NMD-insensitive
ENSMUST00000096744,7,+,2814,3,2,188,1148,3.0,184,-964,320,NMD-insensitive
ENSMUST00000203566,7,+,4028,3,2,309,1269,3.0,305,-964,320,NMD-insensitive
ENSMUST00000164553,7,+,2799,2,1,200,1160,2.0,197,-963,320,NMD-insensitive
ENSMUST00000100301,7,+,3127,18,17,268,2359,18.0,2156,-203,697,NMD-insensitive
ENSMUST00000172109,7,+,2119,17,16,145,2083,17.0,1881,-202,646,NMD-insensitive
ENSMUST00000092891,7,+,2212,6,5,111,936,6.0,676,-260,275,NMD-insensitive
ENSMUST00000183200,7,+,1977,4,3,467,1247,4.0,1008,-239,260,NMD-insensitive
ENSMUST00000108647,7,+,868,3,2,0,642,3.0,404,-238,214,NMD-insensitive
ENSMUST00000203020,7,-,1487,7,6,93,972,7.0,950,-22,293,NMD-insensitive
ENSMUST00000203821,7,-,1535,6,5,159,1023,6.0,878,-145,288,NMD-insensitive
ENSMUST00000065703,7,-,892,5,4,53,881,5.0,737,-144,276,NMD-insensitive
ENSMUST00000039507,7,-,1823,5,4,56,869,5.0,722,-147,271,NMD-insensitive
ENSMUST00000108645,7,-,1829,5,4,80,875,5.0,728,-147,265,NMD-insensitive
ENSMUST00000148012,7,-,1796,4,3,80,842,4.0,696,-146,254,NMD-insensitive
ENSMUST00000076657,7,+,515,4,3,25,277,4.0,185,-92,84,NMD-insensitive
ENSMUST00000108644,7,+,351,4,3,12,312,4.0,172,-140,100,NMD-insensitive
ENSMUST00000148403,7,+,343,4,3,7,121,3.0,177,56,38,NMD-sensitive
ENSMUST00000155592,7,-,1091,6,5,310,1057,6.0,935,-122,249,NMD-insensitive
ENSMUST00000108641,7,-,1166,6,5,355,1132,6.0,1010,-122,259,NMD-insensitive
ENSMUST00000206370,7,-,722,5,4,285,576,3.0,708,132,97,NMD-sensitive
ENSMUST00000153143,7,-,389,3,2,5,140,2.0,311,171,45,NMD-sensitive
ENSMUST00000008517,7,+,3144,14,13,80,1577,14.0,1441,-136,499,NMD-insensitive
ENSMUST00000179769,7,+,3125,14,13,80,1559,14.0,1423,-136,493,NMD-insensitive
ENSMUST00000125782,7,+,2731,8,7,137,332,3.0,2328,1996,65,NMD-sensitive
ENSMUST00000108636,7,+,1798,13,12,9,1488,13.0,1353,-135,493,NMD-insensitive
ENSMUST00000038913,7,+,2822,18,17,283,2536,18.0,2423,-113,751,NMD-insensitive
ENSMUST00000019878,7,-,2222,4,3,393,1176,4.0,956,-220,261,NMD-insensitive
ENSMUST00000038743,7,-,2310,15,14,75,2157,15.0,2077,-80,694,NMD-insensitive
ENSMUST00000121743,7,-,2204,14,13,171,2052,14.0,1973,-79,627,NMD-insensitive
ENSMUST00000038608,7,-,2878,8,7,786,2205,8.0,1810,-395,473,NMD-insensitive
ENSMUST00000127106,7,-,1964,6,5,3,213,3.0,902,689,70,NMD-sensitive
ENSMUST00000206343,7,-,641,5,4,164,419,4.0,561,142,85,NMD-sensitive
ENSMUST00000108630,7,+,1779,5,4,519,1467,5.0,1278,-189,316,NMD-insensitive
ENSMUST00000205287,7,+,1375,6,5,131,1016,6.0,1010,-6,295,NMD-insensitive
ENSMUST00000038521,7,+,1365,5,4,129,1065,5.0,876,-189,312,NMD-insensitive
ENSMUST00000108629,7,+,1238,5,4,85,946,5.0,844,-102,287,NMD-insensitive
ENSMUST00000155060,7,+,931,4,3,94,595,3.0,853,258,167,NMD-sensitive
ENSMUST00000108627,7,+,1319,4,3,79,1027,4.0,839,-188,316,NMD-insensitive
ENSMUST00000006496,7,+,751,5,4,97,679,5.0,500,-179,194,NMD-insensitive
ENSMUST00000108623,7,+,1347,5,4,52,469,5.0,455,-14,139,NMD-insensitive
ENSMUST00000108625,7,+,914,4,3,300,882,4.0,704,-178,194,NMD-insensitive
ENSMUST00000108624,7,+,478,3,2,32,269,3.0,250,-19,79,NMD-insensitive
ENSMUST00000126562,7,+,896,3,2,27,435,3.0,245,-190,136,NMD-insensitive
ENSMUST00000078451,7,-,3824,15,14,51,93,2.0,2388,2295,14,NMD-sensitive
ENSMUST00000118068,7,-,3462,10,9,23,65,2.0,1925,1860,14,NMD-sensitive
ENSMUST00000153846,7,-,2145,10,9,4,52,2.0,1912,1860,16,NMD-sensitive
ENSMUST00000108620,7,-,1828,8,7,41,89,2.0,1597,1508,16,NMD-sensitive
ENSMUST00000108619,7,-,2097,9,8,23,71,2.0,1881,1810,16,NMD-sensitive
ENSMUST00000108615,7,-,3462,10,9,23,65,2.0,1925,1860,14,NMD-sensitive
ENSMUST00000119469,7,-,2021,9,8,23,65,2.0,1875,1810,14,NMD-sensitive
ENSMUST00000070639,7,-,2128,10,9,31,73,2.0,1933,1860,14,NMD-sensitive
ENSMUST00000206077,7,-,2281,7,6,903,1872,7.0,1732,-140,323,NMD-insensitive
ENSMUST00000038176,7,-,2103,9,8,5,47,2.0,1857,1810,14,NMD-sensitive
ENSMUST00000090689,7,-,1977,9,8,23,65,2.0,1761,1696,14,NMD-sensitive
ENSMUST00000068865,7,-,6828,7,6,77,536,7.0,389,-147,153,NMD-insensitive
ENSMUST00000086400,7,-,3461,7,6,102,840,7.0,693,-147,246,NMD-insensitive
ENSMUST00000086401,7,-,2496,8,7,72,861,8.0,713,-148,263,NMD-insensitive
ENSMUST00000136616,7,-,1633,7,6,59,227,2.0,772,545,56,NMD-sensitive
ENSMUST00000149395,7,-,1304,7,6,37,205,2.0,470,265,56,NMD-sensitive
ENSMUST00000131126,7,-,1045,8,7,14,182,2.0,776,594,56,NMD-sensitive
ENSMUST00000108600,7,-,742,7,6,39,711,7.0,564,-147,224,NMD-insensitive
ENSMUST00000205296,7,-,412,6,5,39,381,6.0,235,-146,114,NMD-insensitive
ENSMUST00000119661,7,+,2512,14,13,125,1475,13.0,1502,27,450,NMD-insensitive
ENSMUST00000129423,7,+,4355,14,13,122,1472,13.0,1499,27,450,NMD-insensitive
ENSMUST00000079415,7,+,2882,13,12,70,1450,13.0,1402,-48,460,NMD-insensitive
ENSMUST00000206987,7,+,582,4,3,67,391,3.0,473,82,108,NMD-sensitive
ENSMUST00000153673,7,+,655,4,3,33,372,3.0,556,184,113,NMD-sensitive
ENSMUST00000206869,7,+,1491,13,12,15,1077,12.0,1105,28,354,NMD-insensitive
ENSMUST00000037472,7,+,5105,15,14,158,2513,15.0,2179,-334,785,NMD-insensitive
ENSMUST00000117274,7,+,874,4,3,147,525,4.0,354,-171,126,NMD-insensitive
ENSMUST00000121270,7,+,3620,16,15,145,2548,16.0,2373,-175,801,NMD-insensitive
ENSMUST00000076831,7,-,1025,3,2,497,947,3.0,495,-452,150,NMD-insensitive
ENSMUST00000117550,7,+,2109,6,5,4,889,6.0,711,-178,295,NMD-insensitive
ENSMUST00000006792,7,+,1463,7,6,25,1000,7.0,752,-248,325,NMD-insensitive
ENSMUST00000126417,7,+,1495,6,5,168,1032,6.0,785,-247,288,NMD-insensitive
ENSMUST00000206928,7,-,5900,8,7,60,999,8.0,822,-177,313,NMD-insensitive
ENSMUST00000108590,7,-,965,7,6,44,932,7.0,756,-176,296,NMD-insensitive
ENSMUST00000119485,7,-,2119,7,6,90,987,6.0,1244,257,299,NMD-sensitive
ENSMUST00000008579,7,-,3034,7,6,138,1140,7.0,892,-248,334,NMD-insensitive
ENSMUST00000163804,7,+,710,6,5,205,370,2.0,615,245,55,NMD-sensitive
ENSMUST00000171445,7,+,2975,20,19,164,2495,20.0,2392,-103,777,NMD-insensitive
ENSMUST00000086372,7,+,2522,20,19,56,2204,20.0,2101,-103,716,NMD-insensitive
ENSMUST00000163893,7,+,3868,20,19,157,2305,20.0,2202,-103,716,NMD-insensitive
ENSMUST00000163137,7,+,3154,18,17,145,472,6.0,2737,2265,109,NMD-sensitive
ENSMUST00000013886,7,-,2983,22,21,82,2428,22.0,2323,-105,782,NMD-insensitive
ENSMUST00000071798,7,-,1027,14,13,56,839,14.0,783,-56,261,NMD-insensitive
ENSMUST00000108587,7,-,1059,14,13,85,871,14.0,815,-56,262,NMD-insensitive
ENSMUST00000163710,7,-,885,13,12,40,790,13.0,735,-55,250,NMD-insensitive
ENSMUST00000178163,7,-,934,14,13,56,839,14.0,783,-56,261,NMD-insensitive
ENSMUST00000166161,7,-,750,12,11,0,747,,693,-54,249,NMD-insensitive
ENSMUST00000098859,7,-,912,8,7,213,846,8.0,758,-88,211,NMD-insensitive
ENSMUST00000094897,7,-,2224,12,11,80,1838,12.0,1286,-552,586,NMD-insensitive
ENSMUST00000065957,7,-,1750,8,7,256,1414,8.0,1209,-205,386,NMD-insensitive
ENSMUST00000206933,7,-,444,2,1,123,144,1.0,400,256,7,NMD-sensitive
ENSMUST00000206999,7,-,3495,20,19,43,2956,19.0,3180,224,971,NMD-sensitive
ENSMUST00000049113,7,-,3495,20,19,43,2956,19.0,3180,224,971,NMD-sensitive
ENSMUST00000166650,7,-,3642,20,19,370,3283,20.0,3102,-181,971,NMD-insensitive
ENSMUST00000055085,7,-,1222,3,2,210,888,3.0,506,-382,226,NMD-insensitive
ENSMUST00000205360,7,-,1344,2,1,349,1012,2.0,631,-381,221,NMD-insensitive
ENSMUST00000206610,7,-,522,3,2,64,355,2.0,370,15,97,NMD-insensitive
ENSMUST00000064099,7,-,3862,24,23,545,3113,24.0,3089,-24,856,NMD-insensitive
ENSMUST00000079970,7,-,1593,8,7,269,1340,8.0,1261,-79,357,NMD-insensitive
ENSMUST00000120836,7,+,2867,20,19,264,2373,20.0,2199,-174,703,NMD-insensitive
ENSMUST00000048248,7,+,2996,19,18,152,2486,19.0,2313,-173,778,NMD-insensitive
ENSMUST00000206024,7,+,1216,10,9,0,1029,10.0,848,-181,343,NMD-insensitive
ENSMUST00000205666,7,+,1398,10,9,290,1211,10.0,1030,-181,307,NMD-insensitive
ENSMUST00000086364,7,-,2822,5,4,274,643,5.0,594,-49,123,NMD-insensitive
ENSMUST00000086363,7,-,1341,6,5,107,821,6.0,610,-211,238,NMD-insensitive
ENSMUST00000098853,7,+,2189,9,8,159,1563,9.0,1043,-520,468,NMD-insensitive
ENSMUST00000108582,7,+,2774,9,8,744,2148,9.0,1628,-520,468,NMD-insensitive
ENSMUST00000108583,7,+,2177,9,8,147,1551,9.0,1031,-520,468,NMD-insensitive
ENSMUST00000160480,7,+,1270,7,6,22,457,5.0,742,285,145,NMD-sensitive
ENSMUST00000183971,7,-,401,4,3,34,268,4.0,214,-54,78,NMD-insensitive
ENSMUST00000182111,7,-,585,3,2,188,452,3.0,399,-53,88,NMD-insensitive
ENSMUST00000184143,7,-,435,4,3,85,265,4.0,248,-17,60,NMD-insensitive
ENSMUST00000063324,7,-,553,4,3,156,420,4.0,366,-54,88,NMD-insensitive
ENSMUST00000182738,7,-,423,4,3,71,335,4.0,238,-97,88,NMD-insensitive
ENSMUST00000183334,7,-,490,4,3,85,223,3.0,306,83,46,NMD-sensitive
ENSMUST00000182048,7,-,465,4,3,131,395,4.0,341,-54,88,NMD-insensitive
ENSMUST00000182173,7,-,391,3,2,64,376,3.0,174,-202,104,NMD-insensitive
ENSMUST00000163574,7,-,2744,11,10,191,572,3.0,2533,1961,127,NMD-sensitive
ENSMUST00000174409,7,-,2716,11,10,191,2453,10.0,2508,55,754,NMD-sensitive
ENSMUST00000094892,7,-,1949,5,4,155,752,5.0,580,-172,199,NMD-insensitive
ENSMUST00000163481,7,-,990,5,4,233,653,5.0,481,-172,140,NMD-insensitive
ENSMUST00000234277,7,-,1059,6,5,302,722,6.0,549,-173,140,NMD-insensitive
ENSMUST00000013235,7,+,589,5,4,46,544,5.0,347,-197,166,NMD-insensitive
ENSMUST00000168578,7,-,1375,2,1,114,642,1.0,651,9,176,NMD-insensitive
ENSMUST00000032597,7,+,1106,5,4,133,544,5.0,453,-91,137,NMD-insensitive
ENSMUST00000078432,7,+,772,4,3,339,750,4.0,660,-90,137,NMD-insensitive
ENSMUST00000205815,7,-,1126,6,5,186,864,5.0,938,74,226,NMD-sensitive
ENSMUST00000079496,7,-,1238,4,3,425,1094,4.0,764,-330,223,NMD-insensitive
ENSMUST00000066041,7,-,6006,6,5,247,1921,6.0,1278,-643,558,NMD-insensitive
ENSMUST00000119433,7,-,3481,5,4,247,1870,5.0,1228,-642,541,NMD-insensitive
ENSMUST00000064547,7,-,1080,6,5,136,766,6.0,668,-98,210,NMD-insensitive
ENSMUST00000208816,7,-,820,6,5,79,709,6.0,611,-98,210,NMD-insensitive
ENSMUST00000125249,7,+,2244,6,5,50,668,6.0,582,-86,206,NMD-insensitive
ENSMUST00000210663,7,-,1279,2,1,59,746,2.0,231,-515,229,NMD-insensitive
ENSMUST00000116354,7,+,3523,3,2,301,3415,3.0,294,-3121,1038,NMD-insensitive
ENSMUST00000047309,7,+,1612,3,2,436,1054,3.0,506,-548,206,NMD-insensitive
ENSMUST00000207687,7,+,1415,3,2,245,863,3.0,315,-548,206,NMD-insensitive
ENSMUST00000057612,7,+,4348,14,13,170,4283,14.0,3059,-1224,1371,NMD-insensitive
ENSMUST00000208109,7,-,1422,4,3,261,828,4.0,714,-114,189,NMD-insensitive
ENSMUST00000182214,7,-,2236,4,3,200,1286,4.0,653,-633,362,NMD-insensitive
ENSMUST00000032598,7,-,1139,4,3,50,1136,,503,-633,362,NMD-insensitive
ENSMUST00000144863,7,-,3152,4,3,43,1069,4.0,382,-687,342,NMD-insensitive
ENSMUST00000133272,7,-,1086,4,3,0,1083,,396,-687,361,NMD-insensitive
ENSMUST00000108572,7,-,2157,2,1,100,1786,2.0,97,-1689,562,NMD-insensitive
ENSMUST00000167804,7,-,2637,3,2,178,1678,3.0,488,-1190,500,NMD-insensitive
ENSMUST00000077385,7,-,2546,3,2,87,1587,3.0,397,-1190,500,NMD-insensitive
ENSMUST00000165320,7,-,2653,3,2,194,1694,3.0,504,-1190,500,NMD-insensitive
ENSMUST00000208944,7,-,2306,3,2,63,1563,3.0,373,-1190,500,NMD-insensitive
ENSMUST00000207030,7,-,2178,3,2,219,1719,3.0,529,-1190,500,NMD-insensitive
ENSMUST00000207901,7,+,1263,3,2,249,1212,3.0,209,-1003,321,NMD-insensitive
ENSMUST00000086349,7,+,1142,2,1,129,1092,2.0,90,-1002,321,NMD-insensitive
ENSMUST00000209030,7,+,1128,2,1,120,1083,2.0,81,-1002,321,NMD-insensitive
ENSMUST00000207050,7,+,1003,3,2,103,670,3.0,666,-4,189,NMD-insensitive
ENSMUST00000076251,7,+,7503,3,2,307,3481,2.0,3495,14,1058,NMD-insensitive
ENSMUST00000085427,7,+,2751,3,2,113,2381,3.0,2373,-8,756,NMD-insensitive
ENSMUST00000108571,7,+,1318,6,5,33,1056,6.0,737,-319,341,NMD-insensitive
ENSMUST00000207974,7,+,2492,4,3,889,1495,4.0,1199,-296,202,NMD-insensitive
ENSMUST00000045543,7,+,1534,5,4,432,1269,5.0,951,-318,279,NMD-insensitive
ENSMUST00000062428,7,-,2153,2,1,34,925,2.0,111,-814,297,NMD-insensitive
ENSMUST00000069324,7,+,1096,2,1,189,705,2.0,176,-529,172,NMD-insensitive
ENSMUST00000208570,7,+,693,2,1,0,690,2.0,161,-529,230,NMD-insensitive
ENSMUST00000005041,7,+,2183,12,11,145,1558,12.0,1415,-143,471,NMD-insensitive
ENSMUST00000209099,7,+,2088,12,11,43,1468,12.0,1325,-143,475,NMD-insensitive
ENSMUST00000207097,7,+,626,4,3,13,346,3.0,489,143,111,NMD-sensitive
ENSMUST00000165399,7,+,1810,12,11,353,1274,11.0,1450,176,307,NMD-sensitive
ENSMUST00000098845,7,+,2565,12,11,439,2164,12.0,1947,-217,575,NMD-insensitive
ENSMUST00000045277,7,+,2334,11,10,210,1935,11.0,1719,-216,575,NMD-insensitive
ENSMUST00000208634,7,+,2127,10,9,0,1728,10.0,1513,-215,576,NMD-insensitive
ENSMUST00000179971,7,-,1445,3,2,51,912,3.0,335,-577,287,NMD-insensitive
ENSMUST00000045215,7,-,1598,3,2,283,1144,3.0,567,-577,287,NMD-insensitive
ENSMUST00000208468,7,-,1238,3,2,322,1165,3.0,588,-577,281,NMD-insensitive
ENSMUST00000236378,7,-,18544,2,1,412,1342,2.0,231,-1111,310,NMD-insensitive
ENSMUST00000228062,7,+,2365,3,2,1106,2036,3.0,312,-1724,310,NMD-insensitive
ENSMUST00000227798,7,+,2409,3,2,1150,2080,3.0,356,-1724,310,NMD-insensitive
ENSMUST00000045022,7,-,3404,12,11,74,3212,12.0,3071,-141,1046,NMD-insensitive
ENSMUST00000056639,7,+,1441,2,1,130,625,2.0,105,-520,165,NMD-insensitive
ENSMUST00000207531,7,+,807,3,2,213,708,3.0,187,-521,165,NMD-insensitive
ENSMUST00000228728,7,-,9991,2,1,442,1372,2.0,246,-1126,310,NMD-insensitive
ENSMUST00000108569,7,-,10140,2,1,591,1521,2.0,395,-1126,310,NMD-insensitive
ENSMUST00000233742,7,-,5822,5,4,105,2433,5.0,1527,-906,776,NMD-insensitive
ENSMUST00000233941,7,-,5009,4,3,105,1620,4.0,715,-905,505,NMD-insensitive
ENSMUST00000233390,7,-,5654,6,5,105,2265,6.0,1754,-511,720,NMD-insensitive
ENSMUST00000233239,7,-,5426,5,4,105,2037,5.0,1527,-510,644,NMD-insensitive
ENSMUST00000232789,7,-,4613,4,3,105,1224,4.0,715,-509,373,NMD-insensitive
ENSMUST00000086297,7,-,6050,6,5,105,2661,6.0,1754,-907,852,NMD-insensitive
ENSMUST00000238042,7,-,8706,2,1,176,1076,1.0,1195,119,300,NMD-sensitive
ENSMUST00000237772,7,+,1572,2,1,230,1130,2.0,39,-1091,300,NMD-insensitive
ENSMUST00000173956,7,+,2102,2,1,760,1660,2.0,39,-1621,300,NMD-insensitive
ENSMUST00000075085,7,-,2172,2,1,885,1785,2.0,144,-1641,300,NMD-insensitive
ENSMUST00000086338,7,-,2682,3,2,1198,2194,3.0,703,-1491,332,NMD-insensitive
ENSMUST00000037728,7,+,3615,10,9,127,3073,10.0,2973,-100,982,NMD-insensitive
ENSMUST00000121583,7,+,3373,10,9,351,3297,10.0,3197,-100,982,NMD-insensitive
ENSMUST00000208360,7,+,3058,9,8,88,3034,9.0,2935,-99,982,NMD-insensitive
ENSMUST00000094870,7,-,1897,3,2,137,1280,3.0,214,-1066,381,NMD-insensitive
ENSMUST00000207628,7,-,576,3,2,163,253,3.0,240,-13,30,NMD-insensitive
ENSMUST00000207957,7,-,880,2,1,92,299,2.0,81,-218,69,NMD-insensitive
ENSMUST00000207331,7,-,376,3,2,79,169,3.0,156,-13,30,NMD-insensitive
ENSMUST00000208746,7,-,535,3,2,239,329,3.0,316,-13,30,NMD-insensitive
ENSMUST00000108567,7,+,5104,5,4,277,1270,5.0,694,-576,331,NMD-insensitive
ENSMUST00000054680,7,+,2467,4,3,102,1095,4.0,520,-575,331,NMD-insensitive
ENSMUST00000108566,7,+,1648,5,4,211,1204,5.0,628,-576,331,NMD-insensitive
ENSMUST00000108565,7,+,849,3,2,96,573,3.0,406,-167,159,NMD-insensitive
ENSMUST00000037553,7,+,650,6,5,264,615,6.0,551,-64,117,NMD-insensitive
ENSMUST00000072662,7,+,1980,6,5,340,1744,6.0,1050,-694,468,NMD-insensitive
ENSMUST00000165445,7,+,1407,4,3,0,1404,,712,-692,468,NMD-insensitive
ENSMUST00000121024,7,+,957,16,15,98,590,16.0,550,-40,164,NMD-insensitive
ENSMUST00000086327,7,+,3672,5,4,123,1950,5.0,372,-1578,609,NMD-insensitive
ENSMUST00000153840,7,+,596,5,4,109,376,5.0,358,-18,89,NMD-insensitive
ENSMUST00000170776,7,+,3685,5,4,157,1984,5.0,406,-1578,609,NMD-insensitive
ENSMUST00000108562,7,+,3498,5,4,150,1977,5.0,399,-1578,609,NMD-insensitive
ENSMUST00000062765,7,-,2550,5,4,198,1902,5.0,426,-1476,568,NMD-insensitive
ENSMUST00000108560,7,-,2154,5,4,418,2122,5.0,646,-1476,568,NMD-insensitive
ENSMUST00000165705,7,-,1707,4,3,0,1704,,229,-1475,568,NMD-insensitive
ENSMUST00000207173,7,+,2950,5,4,183,1668,5.0,411,-1257,495,NMD-insensitive
ENSMUST00000207347,7,+,3883,5,4,126,1662,5.0,378,-1284,512,NMD-insensitive
ENSMUST00000208390,7,+,2965,4,3,96,1536,4.0,253,-1283,480,NMD-insensitive
ENSMUST00000208030,7,+,2169,5,4,309,1749,5.0,465,-1284,480,NMD-insensitive
ENSMUST00000207314,7,+,4675,4,3,118,1558,4.0,275,-1283,480,NMD-insensitive
ENSMUST00000086323,7,+,1443,3,2,0,1440,,158,-1282,480,NMD-insensitive
ENSMUST00000108559,7,+,1539,4,3,0,1536,,253,-1283,512,NMD-insensitive
ENSMUST00000081022,7,+,4447,7,6,99,2574,7.0,892,-1682,825,NMD-insensitive
ENSMUST00000161855,7,+,664,5,4,274,601,5.0,489,-112,109,NMD-insensitive
ENSMUST00000160218,7,+,3197,4,3,164,491,4.0,380,-111,109,NMD-insensitive
ENSMUST00000054781,7,+,4460,5,4,2307,2592,4.0,2665,73,95,NMD-sensitive
ENSMUST00000218906,7,+,2590,2,1,330,1293,2.0,328,-965,321,NMD-insensitive
ENSMUST00000214301,7,+,6882,2,1,575,1517,2.0,574,-943,314,NMD-insensitive
ENSMUST00000207658,7,+,4429,2,1,428,1367,2.0,427,-940,313,NMD-insensitive
ENSMUST00000215302,7,+,4525,3,2,516,519,2.0,522,3,1,NMD-insensitive
ENSMUST00000209866,7,-,2980,3,2,147,1083,3.0,145,-938,312,NMD-insensitive
ENSMUST00000086318,7,-,1044,2,1,105,1041,2.0,104,-937,312,NMD-insensitive
ENSMUST00000207339,7,-,1737,2,1,314,1250,2.0,313,-937,312,NMD-insensitive
ENSMUST00000209029,7,-,2696,4,3,264,1200,4.0,261,-939,312,NMD-insensitive
ENSMUST00000214383,7,-,2582,3,2,150,1086,3.0,148,-938,312,NMD-insensitive
ENSMUST00000213549,7,-,2714,4,3,282,1218,4.0,279,-939,312,NMD-insensitive
ENSMUST00000207055,7,-,468,3,2,186,201,3.0,194,-7,5,NMD-insensitive
ENSMUST00000213656,7,-,4492,4,3,2333,3284,4.0,2274,-1010,317,NMD-insensitive
ENSMUST00000216447,7,-,2448,4,3,289,1240,4.0,230,-1010,317,NMD-insensitive
ENSMUST00000213504,7,-,4935,3,2,2776,3727,3.0,2718,-1009,317,NMD-insensitive
ENSMUST00000207820,7,-,1325,3,2,293,1244,3.0,235,-1009,317,NMD-insensitive
ENSMUST00000219278,7,+,1768,2,1,359,1283,2.0,293,-990,308,NMD-insensitive
ENSMUST00000207221,7,+,1521,2,1,112,1036,2.0,46,-990,308,NMD-insensitive
ENSMUST00000002336,7,-,7693,8,7,299,2036,8.0,692,-1344,579,NMD-insensitive
ENSMUST00000122432,7,-,3060,8,7,404,2141,8.0,797,-1344,579,NMD-insensitive
ENSMUST00000203908,7,-,1740,5,4,0,1737,,396,-1341,579,NMD-insensitive
ENSMUST00000051209,7,-,8694,9,8,364,5077,9.0,846,-4231,1571,NMD-insensitive
ENSMUST00000150182,7,-,3252,10,9,362,710,7.0,906,196,116,NMD-sensitive
ENSMUST00000143703,7,-,733,9,8,144,492,6.0,689,197,116,NMD-sensitive
ENSMUST00000200535,7,+,7540,9,8,1480,4087,9.0,1444,-2643,869,NMD-insensitive
ENSMUST00000198068,7,+,4420,5,4,754,3361,5.0,722,-2639,869,NMD-insensitive
ENSMUST00000208049,7,+,1401,7,6,424,1252,7.0,1096,-156,276,NMD-insensitive
ENSMUST00000086248,7,+,1154,7,6,60,1005,7.0,849,-156,315,NMD-insensitive
ENSMUST00000207711,7,+,1320,7,6,343,1171,7.0,1015,-156,276,NMD-insensitive
ENSMUST00000056246,7,-,2042,5,4,188,1436,5.0,527,-909,416,NMD-insensitive
ENSMUST00000211240,7,-,4073,4,3,76,631,4.0,500,-131,185,NMD-insensitive
ENSMUST00000032622,7,-,3028,4,3,107,1520,4.0,531,-989,471,NMD-insensitive
ENSMUST00000051435,7,+,2725,4,3,202,2158,4.0,392,-1766,652,NMD-insensitive
ENSMUST00000074455,7,-,2777,5,4,203,1451,5.0,530,-921,416,NMD-insensitive
ENSMUST00000209833,7,-,1524,7,6,446,776,7.0,735,-41,110,NMD-insensitive
ENSMUST00000209325,7,-,2450,7,6,500,818,7.0,789,-29,106,NMD-insensitive
ENSMUST00000210333,7,-,3861,4,3,2419,2830,4.0,2686,-144,137,NMD-insensitive
ENSMUST00000173842,7,-,451,3,2,119,431,3.0,288,-143,104,NMD-insensitive
ENSMUST00000170922,7,-,2559,6,5,0,2556,,1649,-907,852,NMD-insensitive
ENSMUST00000000619,7,-,4607,13,12,488,2729,13.0,2629,-100,747,NMD-insensitive
ENSMUST00000210061,7,-,2445,13,12,165,2313,13.0,2213,-100,716,NMD-insensitive
ENSMUST00000210594,7,-,2539,12,11,383,506,4.0,2355,1849,41,NMD-sensitive
ENSMUST00000211574,7,-,2170,7,6,157,331,2.0,1522,1191,58,NMD-sensitive
ENSMUST00000209916,7,-,447,4,3,130,241,3.0,324,83,37,NMD-sensitive
ENSMUST00000174368,7,-,5052,6,5,116,1856,6.0,1765,-91,580,NMD-insensitive
ENSMUST00000072475,7,-,4512,6,5,116,2672,6.0,1765,-907,852,NMD-insensitive
ENSMUST00000210877,7,-,656,6,5,140,362,3.0,591,229,74,NMD-sensitive
ENSMUST00000075108,7,-,8396,6,5,76,2659,6.0,1725,-934,861,NMD-insensitive
ENSMUST00000094866,7,-,4477,6,5,45,2601,6.0,1694,-907,852,NMD-insensitive
ENSMUST00000165921,7,-,2586,6,5,0,2583,,1649,-934,861,NMD-insensitive
ENSMUST00000173459,7,-,3699,6,5,115,2671,6.0,1764,-907,852,NMD-insensitive
ENSMUST00000169683,7,-,2586,6,5,0,2583,,1649,-934,861,NMD-insensitive
ENSMUST00000170402,7,-,3291,6,5,33,2589,6.0,1682,-907,852,NMD-insensitive
ENSMUST00000168807,7,-,3617,6,5,103,2659,6.0,1752,-907,852,NMD-insensitive
ENSMUST00000233668,7,-,4196,6,5,116,1130,4.0,1445,315,338,NMD-sensitive
ENSMUST00000086282,7,-,4516,6,5,116,2672,6.0,1765,-907,852,NMD-insensitive
ENSMUST00000146278,7,-,4366,6,5,116,2522,6.0,1765,-757,802,NMD-insensitive
ENSMUST00000142934,7,-,5056,6,5,116,1817,6.0,1765,-52,567,NMD-insensitive
ENSMUST00000066317,7,-,2849,6,5,34,2569,6.0,1635,-934,845,NMD-insensitive
ENSMUST00000166499,7,-,3977,6,5,95,2678,6.0,1744,-934,861,NMD-insensitive
ENSMUST00000164845,7,-,4581,6,5,116,2672,6.0,1765,-907,852,NMD-insensitive
ENSMUST00000171942,7,-,3554,6,5,33,2589,6.0,1682,-907,852,NMD-insensitive
